flink_line,suite,invocation_id,test_class,test_name,display_name,plan_index,root_index,fully_accelerated,label,category,note,source_url
2.2,formats,139aecf4-4b9a-441e-8175-d5ac6dd9cc5d,org.apache.flink.formats.json.JsonFsStreamSinkITCase,testNonPart,testNonPart(),2,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-2.2.1/flink-formats/flink-json/src/test/java/org/apache/flink/formats/json/JsonFsStreamSinkITCase.java
2.2,formats,db186c3f-df66-488f-93d7-e7a03374aa74,org.apache.flink.formats.json.JsonFsStreamSinkITCase,testPart,testPart(),1,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-2.2.1/flink-formats/flink-json/src/test/java/org/apache/flink/formats/json/JsonFsStreamSinkITCase.java
2.2,formats,db186c3f-df66-488f-93d7-e7a03374aa74,org.apache.flink.formats.json.JsonFsStreamSinkITCase,testPart,testPart(),2,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-2.2.1/flink-formats/flink-json/src/test/java/org/apache/flink/formats/json/JsonFsStreamSinkITCase.java
2.2,formats,c3f5f82a-8a1b-4e9a-b24d-ae0ddbeee196,org.apache.flink.formats.json.JsonFsStreamSinkITCase,testPartitionWithBasicDate,testPartitionWithBasicDate(),1,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-2.2.1/flink-formats/flink-json/src/test/java/org/apache/flink/formats/json/JsonFsStreamSinkITCase.java
2.2,formats,c3f5f82a-8a1b-4e9a-b24d-ae0ddbeee196,org.apache.flink.formats.json.JsonFsStreamSinkITCase,testPartitionWithBasicDate,testPartitionWithBasicDate(),2,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-2.2.1/flink-formats/flink-json/src/test/java/org/apache/flink/formats/json/JsonFsStreamSinkITCase.java
2.2,formats,5bfe0668-4238-431c-844a-e2356b5c448f,org.apache.flink.formats.json.debezium.DebeziumJsonFileSystemITCase,"testNonPartition(Path, Path)","testNonPartition(Path, Path)",1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-formats/flink-json/src/test/java/org/apache/flink/formats/json/debezium/DebeziumJsonFileSystemITCase.java
2.2,formats,5bfe0668-4238-431c-844a-e2356b5c448f,org.apache.flink.formats.json.debezium.DebeziumJsonFileSystemITCase,"testNonPartition(Path, Path)","testNonPartition(Path, Path)",2,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-2.2.1/flink-formats/flink-json/src/test/java/org/apache/flink/formats/json/debezium/DebeziumJsonFileSystemITCase.java
2.2,formats,26f8080b-82d9-4fe4-b152-903e2b65044d,org.apache.flink.formats.json.debezium.DebeziumJsonFileSystemITCase,"testPartition(Path, Path)","testPartition(Path, Path)",1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-formats/flink-json/src/test/java/org/apache/flink/formats/json/debezium/DebeziumJsonFileSystemITCase.java
2.2,formats,26f8080b-82d9-4fe4-b152-903e2b65044d,org.apache.flink.formats.json.debezium.DebeziumJsonFileSystemITCase,"testPartition(Path, Path)","testPartition(Path, Path)",2,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-2.2.1/flink-formats/flink-json/src/test/java/org/apache/flink/formats/json/debezium/DebeziumJsonFileSystemITCase.java
2.2,formats,4e80544f-2eed-407b-8789-0aed11c04011,org.apache.flink.formats.json.ogg.OggJsonFileSystemITCase,"testNonPartition(Path, Path)","testNonPartition(Path, Path)",1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-formats/flink-json/src/test/java/org/apache/flink/formats/json/ogg/OggJsonFileSystemITCase.java
2.2,formats,4e80544f-2eed-407b-8789-0aed11c04011,org.apache.flink.formats.json.ogg.OggJsonFileSystemITCase,"testNonPartition(Path, Path)","testNonPartition(Path, Path)",2,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-2.2.1/flink-formats/flink-json/src/test/java/org/apache/flink/formats/json/ogg/OggJsonFileSystemITCase.java
2.2,formats,35b8af48-59c5-4f8b-a711-24144cac940f,org.apache.flink.formats.json.ogg.OggJsonFileSystemITCase,"testPartition(Path, Path)","testPartition(Path, Path)",1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink/blob/release-2.2.1/flink-formats/flink-json/src/test/java/org/apache/flink/formats/json/ogg/OggJsonFileSystemITCase.java
2.2,formats,35b8af48-59c5-4f8b-a711-24144cac940f,org.apache.flink.formats.json.ogg.OggJsonFileSystemITCase,"testPartition(Path, Path)","testPartition(Path, Path)",2,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-2.2.1/flink-formats/flink-json/src/test/java/org/apache/flink/formats/json/ogg/OggJsonFileSystemITCase.java
2.2,formats,8955d1b1-eb91-46dc-a1de-821824918350,org.apache.flink.formats.protobuf.VeryBigPbProtoToRowITCase,testSimple,testSimple,1,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-2.2.1/flink-formats/flink-protobuf/src/test/java/org/apache/flink/formats/protobuf/VeryBigPbProtoToRowITCase.java
2.2,formats,345ceb46-0275-4685-973a-d7c6a7557d16,org.apache.flink.formats.protobuf.VeryBigPbRowToProtoITCase,testSimple,testSimple,1,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-2.2.1/flink-formats/flink-protobuf/src/test/java/org/apache/flink/formats/protobuf/VeryBigPbRowToProtoITCase.java
2.2,formats,0b2060ce-fcd1-4786-a4eb-4aca13f30383,org.apache.flink.table.runtime.batch.AvroTypesITCase,testAvroObjectAccess,testAvroObjectAccess,1,1,False,should be accelerated,scalar-expression,Calc: unsupported input column type,https://github.com/apache/flink/blob/release-2.2.1/flink-formats/flink-avro/src/test/java/org/apache/flink/table/runtime/batch/AvroTypesITCase.java
2.2,formats,9cb7de3c-0fea-4a9c-86ec-894fa3ad435b,org.apache.flink.table.runtime.batch.AvroTypesITCase,testAvroStringAccess,testAvroStringAccess,1,1,False,should be accelerated,scalar-expression,Calc: unsupported input column type,https://github.com/apache/flink/blob/release-2.2.1/flink-formats/flink-avro/src/test/java/org/apache/flink/table/runtime/batch/AvroTypesITCase.java
2.2,formats,1a4a4a81-fbe6-45c4-9662-680382aafb90,org.apache.flink.table.runtime.batch.AvroTypesITCase,testAvroToAvro,testAvroToAvro,1,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-2.2.1/flink-formats/flink-avro/src/test/java/org/apache/flink/table/runtime/batch/AvroTypesITCase.java
2.2,formats,f1976167-431f-44fa-9da1-f41067a0ad2c,org.apache.flink.table.runtime.batch.AvroTypesITCase,testAvroToRow,testAvroToRow,1,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink/blob/release-2.2.1/flink-formats/flink-avro/src/test/java/org/apache/flink/table/runtime/batch/AvroTypesITCase.java
2.2,kafka,b82f0464-784f-48c7-9a90-e233b5be7f02,org.apache.flink.streaming.connectors.kafka.table.DynamicKafkaTableITCase,testDynamicKafkaSource,testDynamicKafkaSource(),1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink-connector-kafka/blob/v5.0.0/flink-connector-kafka/src/test/java/org/apache/flink/streaming/connectors/kafka/table/DynamicKafkaTableITCase.java
2.2,kafka,b82f0464-784f-48c7-9a90-e233b5be7f02,org.apache.flink.streaming.connectors.kafka.table.DynamicKafkaTableITCase,testDynamicKafkaSource,testDynamicKafkaSource(),2,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink-connector-kafka/blob/v5.0.0/flink-connector-kafka/src/test/java/org/apache/flink/streaming/connectors/kafka/table/DynamicKafkaTableITCase.java
2.2,kafka,adc82382-3450-49e2-9f9e-701391d62608,org.apache.flink.streaming.connectors.kafka.table.DynamicKafkaTableITCase,testDynamicKafkaSourceWithClusterMetadata,testDynamicKafkaSourceWithClusterMetadata(),1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink-connector-kafka/blob/v5.0.0/flink-connector-kafka/src/test/java/org/apache/flink/streaming/connectors/kafka/table/DynamicKafkaTableITCase.java
2.2,kafka,adc82382-3450-49e2-9f9e-701391d62608,org.apache.flink.streaming.connectors.kafka.table.DynamicKafkaTableITCase,testDynamicKafkaSourceWithClusterMetadata,testDynamicKafkaSourceWithClusterMetadata(),2,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink-connector-kafka/blob/v5.0.0/flink-connector-kafka/src/test/java/org/apache/flink/streaming/connectors/kafka/table/DynamicKafkaTableITCase.java
2.2,kafka,ac269c4b-d397-4d7f-88aa-e7fb9ec5628c,org.apache.flink.streaming.connectors.kafka.table.KafkaChangelogTableITCase,testKafkaCanalChangelogSource,testKafkaCanalChangelogSource(),1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink-connector-kafka/blob/v5.0.0/flink-connector-kafka/src/test/java/org/apache/flink/streaming/connectors/kafka/table/KafkaChangelogTableITCase.java
2.2,kafka,8c0fa1c4-bbf1-451a-b55c-804336bca45b,org.apache.flink.streaming.connectors.kafka.table.KafkaChangelogTableITCase,testKafkaDebeziumChangelogSource,testKafkaDebeziumChangelogSource(),1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink-connector-kafka/blob/v5.0.0/flink-connector-kafka/src/test/java/org/apache/flink/streaming/connectors/kafka/table/KafkaChangelogTableITCase.java
2.2,kafka,d48dbdf0-fe53-47bc-a9a6-d339e1afc08f,org.apache.flink.streaming.connectors.kafka.table.KafkaChangelogTableITCase,testKafkaMaxwellChangelogSource,testKafkaMaxwellChangelogSource(),1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink-connector-kafka/blob/v5.0.0/flink-connector-kafka/src/test/java/org/apache/flink/streaming/connectors/kafka/table/KafkaChangelogTableITCase.java
2.2,kafka,a9fa4529-cd4e-4f14-9bd5-0fd746c142d7,org.apache.flink.streaming.connectors.kafka.table.KafkaTableITCase,testExactlyOnceSink(String)[1],format: avro,1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink-connector-kafka/blob/v5.0.0/flink-connector-kafka/src/test/java/org/apache/flink/streaming/connectors/kafka/table/KafkaTableITCase.java
2.2,kafka,a9fa4529-cd4e-4f14-9bd5-0fd746c142d7,org.apache.flink.streaming.connectors.kafka.table.KafkaTableITCase,testExactlyOnceSink(String)[1],format: avro,2,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink-connector-kafka/blob/v5.0.0/flink-connector-kafka/src/test/java/org/apache/flink/streaming/connectors/kafka/table/KafkaTableITCase.java
2.2,kafka,abc72851-e119-45ad-a28e-700d9058d047,org.apache.flink.streaming.connectors.kafka.table.KafkaTableITCase,testExactlyOnceSink(String)[2],format: csv,1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink-connector-kafka/blob/v5.0.0/flink-connector-kafka/src/test/java/org/apache/flink/streaming/connectors/kafka/table/KafkaTableITCase.java
2.2,kafka,abc72851-e119-45ad-a28e-700d9058d047,org.apache.flink.streaming.connectors.kafka.table.KafkaTableITCase,testExactlyOnceSink(String)[2],format: csv,2,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink-connector-kafka/blob/v5.0.0/flink-connector-kafka/src/test/java/org/apache/flink/streaming/connectors/kafka/table/KafkaTableITCase.java
2.2,kafka,3ab9c989-191a-4344-bd9b-6c65dadc25ad,org.apache.flink.streaming.connectors.kafka.table.KafkaTableITCase,testExactlyOnceSink(String)[3],format: json,1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink-connector-kafka/blob/v5.0.0/flink-connector-kafka/src/test/java/org/apache/flink/streaming/connectors/kafka/table/KafkaTableITCase.java
2.2,kafka,3ab9c989-191a-4344-bd9b-6c65dadc25ad,org.apache.flink.streaming.connectors.kafka.table.KafkaTableITCase,testExactlyOnceSink(String)[3],format: json,2,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink-connector-kafka/blob/v5.0.0/flink-connector-kafka/src/test/java/org/apache/flink/streaming/connectors/kafka/table/KafkaTableITCase.java
2.2,kafka,c9f468bb-9567-41a7-91dc-677b47381d50,org.apache.flink.streaming.connectors.kafka.table.KafkaTableITCase,testKafkaSourceEmptyResultOnDeletedOffsets(String)[1],format: avro,1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink-connector-kafka/blob/v5.0.0/flink-connector-kafka/src/test/java/org/apache/flink/streaming/connectors/kafka/table/KafkaTableITCase.java
2.2,kafka,c9f468bb-9567-41a7-91dc-677b47381d50,org.apache.flink.streaming.connectors.kafka.table.KafkaTableITCase,testKafkaSourceEmptyResultOnDeletedOffsets(String)[1],format: avro,2,1,False,not accelerated,source-or-constant-only,Source/sink/constant-only query; no interior SQL computation to accelerate.,https://github.com/apache/flink-connector-kafka/blob/v5.0.0/flink-connector-kafka/src/test/java/org/apache/flink/streaming/connectors/kafka/table/KafkaTableITCase.java
2.2,kafka,cffd02c8-3ef0-4e78-9f12-f5aeb22a9b39,org.apache.flink.streaming.connectors.kafka.table.KafkaTableITCase,testKafkaSourceEmptyResultOnDeletedOffsets(String)[2],format: csv,1,1,True,accelerated,whole-query-native,Entire query admitted by the all-or-nothing gate; no host computation remains between source and sink boundaries.,https://github.com/apache/flink-connector-kafka/blob/v5.0.0/flink-connector-kafka/src/test/java/org/apache/flink/streaming/connectors/kafka/table/KafkaTableITCase.java
