flink_line,suite,test_class,test_name,display_name,outcome,label,sql_label,category,features,note,invocation_id,junit_id,report,case_index,native_plans,host_plans,native_components,junit_source,junit_status,revision,source_url
1.18,runtime,org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase,testAggAndLeftJoinAllConstantKeyWithTryResolveMode,"testAggAndLeftJoinAllConstantKeyWithTryResolveMode[LegacyTableSource=false, cacheType=FULL]",passed,should be accelerated,should be accelerated,"join, state-backend","join, aggregation, scalar-expression",state backend: Flink 1.18 changelog state is not verified for native keyed state; lookup join: updating probes require Flink's changelog-aware lookup operator,cc4a2a98-bfb5-485b-a71c-c197365c1b41,"[engine:junit-vintage]/[runner:org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase]/[test:%5BLegacyTableSource=false, cacheType=FULL%5D]/[test:testAggAndLeftJoinAllConstantKeyWithTryResolveMode%5BLegacyTableSource=false, cacheType=FULL%5D(org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase)]",TEST-org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase.xml,75,0,1,,"Optional[MethodSource [className = 'org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase', methodName = 'testAggAndLeftJoinAllConstantKeyWithTryResolveMode', methodParameterTypes = '']]",SUCCESSFUL,8fec58b7195acefa277fd293fbf49ea979706826,https://github.com/apache/flink/blob/release-1.18.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/LookupJoinITCase.scala
1.18,runtime,org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase,testAggAndLeftJoinAllConstantKeyWithTryResolveMode,"testAggAndLeftJoinAllConstantKeyWithTryResolveMode[LegacyTableSource=false, cacheType=NONE]",passed,should be accelerated,should be accelerated,join,"join, aggregation, scalar-expression",lookup join: updating probes require Flink's changelog-aware lookup operator,2de06431-eedb-4b40-8078-36585bb045b4,"[engine:junit-vintage]/[runner:org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase]/[test:%5BLegacyTableSource=false, cacheType=NONE%5D]/[test:testAggAndLeftJoinAllConstantKeyWithTryResolveMode%5BLegacyTableSource=false, cacheType=NONE%5D(org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase)]",TEST-org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase.xml,73,0,1,,"Optional[MethodSource [className = 'org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase', methodName = 'testAggAndLeftJoinAllConstantKeyWithTryResolveMode', methodParameterTypes = '']]",SUCCESSFUL,8fec58b7195acefa277fd293fbf49ea979706826,https://github.com/apache/flink/blob/release-1.18.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/LookupJoinITCase.scala
1.18,runtime,org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase,testAggAndLeftJoinAllConstantKeyWithTryResolveMode,"testAggAndLeftJoinAllConstantKeyWithTryResolveMode[LegacyTableSource=false, cacheType=PARTIAL]",passed,should be accelerated,should be accelerated,"join, state-backend","join, aggregation, scalar-expression",state backend: Flink 1.18 changelog state is not verified for native keyed state; lookup join: updating probes require Flink's changelog-aware lookup operator,841a849a-0cae-4df6-8353-ebe8bd13b7eb,"[engine:junit-vintage]/[runner:org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase]/[test:%5BLegacyTableSource=false, cacheType=PARTIAL%5D]/[test:testAggAndLeftJoinAllConstantKeyWithTryResolveMode%5BLegacyTableSource=false, cacheType=PARTIAL%5D(org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase)]",TEST-org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase.xml,74,0,1,,"Optional[MethodSource [className = 'org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase', methodName = 'testAggAndLeftJoinAllConstantKeyWithTryResolveMode', methodParameterTypes = '']]",SUCCESSFUL,8fec58b7195acefa277fd293fbf49ea979706826,https://github.com/apache/flink/blob/release-1.18.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/LookupJoinITCase.scala
1.18,runtime,org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase,testAggAndLeftJoinAllConstantKeyWithTryResolveMode,"testAggAndLeftJoinAllConstantKeyWithTryResolveMode[LegacyTableSource=true, cacheType=NONE]",passed,should be accelerated,should be accelerated,"join, state-backend","join, aggregation, scalar-expression",state backend: Flink 1.18 changelog state is not verified for native keyed state; lookup join: updating probes require Flink's changelog-aware lookup operator,a67d99d5-5fc0-4d08-9b86-f790ff8e02e8,"[engine:junit-vintage]/[runner:org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase]/[test:%5BLegacyTableSource=true, cacheType=NONE%5D]/[test:testAggAndLeftJoinAllConstantKeyWithTryResolveMode%5BLegacyTableSource=true, cacheType=NONE%5D(org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase)]",TEST-org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase.xml,72,0,1,,"Optional[MethodSource [className = 'org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase', methodName = 'testAggAndLeftJoinAllConstantKeyWithTryResolveMode', methodParameterTypes = '']]",SUCCESSFUL,8fec58b7195acefa277fd293fbf49ea979706826,https://github.com/apache/flink/blob/release-1.18.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/LookupJoinITCase.scala
1.18,runtime,org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase,testAggAndLeftJoinWithTryResolveMode,"testAggAndLeftJoinWithTryResolveMode[LegacyTableSource=false, cacheType=FULL]",passed,should be accelerated,should be accelerated,"join, state-backend","join, aggregation, scalar-expression",state backend: Flink 1.18 changelog state is not verified for native keyed state; lookup join: updating probes require Flink's changelog-aware lookup operator,1969248e-f7e2-40fa-b311-5f7599169cb2,"[engine:junit-vintage]/[runner:org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase]/[test:%5BLegacyTableSource=false, cacheType=FULL%5D]/[test:testAggAndLeftJoinWithTryResolveMode%5BLegacyTableSource=false, cacheType=FULL%5D(org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase)]",TEST-org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase.xml,95,0,1,,"Optional[MethodSource [className = 'org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase', methodName = 'testAggAndLeftJoinWithTryResolveMode', methodParameterTypes = '']]",SUCCESSFUL,8fec58b7195acefa277fd293fbf49ea979706826,https://github.com/apache/flink/blob/release-1.18.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/LookupJoinITCase.scala
1.18,runtime,org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase,testAggAndLeftJoinWithTryResolveMode,"testAggAndLeftJoinWithTryResolveMode[LegacyTableSource=false, cacheType=NONE]",passed,should be accelerated,should be accelerated,"join, state-backend","join, aggregation, scalar-expression",state backend: Flink 1.18 changelog state is not verified for native keyed state; lookup join: updating probes require Flink's changelog-aware lookup operator,3b0fc1f1-b130-4569-b996-67334d6943ce,"[engine:junit-vintage]/[runner:org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase]/[test:%5BLegacyTableSource=false, cacheType=NONE%5D]/[test:testAggAndLeftJoinWithTryResolveMode%5BLegacyTableSource=false, cacheType=NONE%5D(org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase)]",TEST-org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase.xml,93,0,1,,"Optional[MethodSource [className = 'org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase', methodName = 'testAggAndLeftJoinWithTryResolveMode', methodParameterTypes = '']]",SUCCESSFUL,8fec58b7195acefa277fd293fbf49ea979706826,https://github.com/apache/flink/blob/release-1.18.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/LookupJoinITCase.scala
1.18,runtime,org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase,testAggAndLeftJoinWithTryResolveMode,"testAggAndLeftJoinWithTryResolveMode[LegacyTableSource=false, cacheType=PARTIAL]",passed,should be accelerated,should be accelerated,join,"join, aggregation, scalar-expression",lookup join: updating probes require Flink's changelog-aware lookup operator,57f209e0-eedc-4f5d-85dc-f58143465c77,"[engine:junit-vintage]/[runner:org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase]/[test:%5BLegacyTableSource=false, cacheType=PARTIAL%5D]/[test:testAggAndLeftJoinWithTryResolveMode%5BLegacyTableSource=false, cacheType=PARTIAL%5D(org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase)]",TEST-org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase.xml,94,0,1,,"Optional[MethodSource [className = 'org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase', methodName = 'testAggAndLeftJoinWithTryResolveMode', methodParameterTypes = '']]",SUCCESSFUL,8fec58b7195acefa277fd293fbf49ea979706826,https://github.com/apache/flink/blob/release-1.18.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/LookupJoinITCase.scala
1.18,runtime,org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase,testAggAndLeftJoinWithTryResolveMode,"testAggAndLeftJoinWithTryResolveMode[LegacyTableSource=true, cacheType=NONE]",passed,should be accelerated,should be accelerated,"join, state-backend","join, aggregation, scalar-expression",state backend: Flink 1.18 changelog state is not verified for native keyed state; lookup join: updating probes require Flink's changelog-aware lookup operator,a1f96bde-6e15-4eac-9ae6-50461ebe22a3,"[engine:junit-vintage]/[runner:org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase]/[test:%5BLegacyTableSource=true, cacheType=NONE%5D]/[test:testAggAndLeftJoinWithTryResolveMode%5BLegacyTableSource=true, cacheType=NONE%5D(org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase)]",TEST-org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase.xml,92,0,1,,"Optional[MethodSource [className = 'org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase', methodName = 'testAggAndLeftJoinWithTryResolveMode', methodParameterTypes = '']]",SUCCESSFUL,8fec58b7195acefa277fd293fbf49ea979706826,https://github.com/apache/flink/blob/release-1.18.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/LookupJoinITCase.scala
1.18,runtime,org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase,testCurrentDateInJoinCondition,"testCurrentDateInJoinCondition[LegacyTableSource=false, cacheType=FULL]",passed,accelerated,accelerated,join,"join, scalar-expression","1 execution plan(s) admitted native substitution (join, scalar-expression); upstream assertions passed.",01a0d187-4bf2-4688-8786-3dd7a04c1c9a,"[engine:junit-vintage]/[runner:org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase]/[test:%5BLegacyTableSource=false, cacheType=FULL%5D]/[test:testCurrentDateInJoinCondition%5BLegacyTableSource=false, cacheType=FULL%5D(org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase)]",TEST-org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase.xml,107,1,0,"Calc, LookupJoin","Optional[MethodSource [className = 'org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase', methodName = 'testCurrentDateInJoinCondition', methodParameterTypes = '']]",SUCCESSFUL,8fec58b7195acefa277fd293fbf49ea979706826,https://github.com/apache/flink/blob/release-1.18.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/LookupJoinITCase.scala
1.18,runtime,org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase,testCurrentDateInJoinCondition,"testCurrentDateInJoinCondition[LegacyTableSource=false, cacheType=NONE]",passed,accelerated,accelerated,join,"join, scalar-expression","1 execution plan(s) admitted native substitution (join, scalar-expression); upstream assertions passed.",162982ca-62a8-4387-a411-f803f0d0ebcf,"[engine:junit-vintage]/[runner:org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase]/[test:%5BLegacyTableSource=false, cacheType=NONE%5D]/[test:testCurrentDateInJoinCondition%5BLegacyTableSource=false, cacheType=NONE%5D(org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase)]",TEST-org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase.xml,105,1,0,"Calc, LookupJoin","Optional[MethodSource [className = 'org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase', methodName = 'testCurrentDateInJoinCondition', methodParameterTypes = '']]",SUCCESSFUL,8fec58b7195acefa277fd293fbf49ea979706826,https://github.com/apache/flink/blob/release-1.18.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/LookupJoinITCase.scala
1.18,runtime,org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase,testCurrentDateInJoinCondition,"testCurrentDateInJoinCondition[LegacyTableSource=false, cacheType=PARTIAL]",passed,accelerated,accelerated,join,"join, scalar-expression","1 execution plan(s) admitted native substitution (join, scalar-expression); upstream assertions passed.",38819374-4b40-45cc-94f5-6f96321be096,"[engine:junit-vintage]/[runner:org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase]/[test:%5BLegacyTableSource=false, cacheType=PARTIAL%5D]/[test:testCurrentDateInJoinCondition%5BLegacyTableSource=false, cacheType=PARTIAL%5D(org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase)]",TEST-org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase.xml,106,1,0,"Calc, LookupJoin","Optional[MethodSource [className = 'org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase', methodName = 'testCurrentDateInJoinCondition', methodParameterTypes = '']]",SUCCESSFUL,8fec58b7195acefa277fd293fbf49ea979706826,https://github.com/apache/flink/blob/release-1.18.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/LookupJoinITCase.scala
1.18,runtime,org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase,testCurrentDateInJoinCondition,"testCurrentDateInJoinCondition[LegacyTableSource=true, cacheType=NONE]",passed,accelerated,accelerated,join,"join, scalar-expression","1 execution plan(s) admitted native substitution (join, scalar-expression); upstream assertions passed.",f53574cd-2d76-46b6-b892-3ed487d7f705,"[engine:junit-vintage]/[runner:org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase]/[test:%5BLegacyTableSource=true, cacheType=NONE%5D]/[test:testCurrentDateInJoinCondition%5BLegacyTableSource=true, cacheType=NONE%5D(org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase)]",TEST-org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase.xml,104,1,0,"Calc, LookupJoin","Optional[MethodSource [className = 'org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase', methodName = 'testCurrentDateInJoinCondition', methodParameterTypes = '']]",SUCCESSFUL,8fec58b7195acefa277fd293fbf49ea979706826,https://github.com/apache/flink/blob/release-1.18.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/LookupJoinITCase.scala
1.18,runtime,org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase,testJoinTemporalTable,"testJoinTemporalTable[LegacyTableSource=false, cacheType=FULL]",passed,accelerated,accelerated,join,"join, scalar-expression","1 execution plan(s) admitted native substitution (join, scalar-expression); upstream assertions passed.",62e6ba83-2784-449f-93d9-5146451a62a9,"[engine:junit-vintage]/[runner:org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase]/[test:%5BLegacyTableSource=false, cacheType=FULL%5D]/[test:testJoinTemporalTable%5BLegacyTableSource=false, cacheType=FULL%5D(org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase)]",TEST-org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase.xml,127,1,0,"Calc, LookupJoin","Optional[MethodSource [className = 'org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase', methodName = 'testJoinTemporalTable', methodParameterTypes = '']]",SUCCESSFUL,8fec58b7195acefa277fd293fbf49ea979706826,https://github.com/apache/flink/blob/release-1.18.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/LookupJoinITCase.scala
1.18,runtime,org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase,testJoinTemporalTable,"testJoinTemporalTable[LegacyTableSource=false, cacheType=NONE]",passed,accelerated,accelerated,join,"join, scalar-expression","1 execution plan(s) admitted native substitution (join, scalar-expression); upstream assertions passed.",1ac9d2c9-68ce-4e06-99fe-06cdf050a75f,"[engine:junit-vintage]/[runner:org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase]/[test:%5BLegacyTableSource=false, cacheType=NONE%5D]/[test:testJoinTemporalTable%5BLegacyTableSource=false, cacheType=NONE%5D(org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase)]",TEST-org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase.xml,125,1,0,"Calc, LookupJoin","Optional[MethodSource [className = 'org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase', methodName = 'testJoinTemporalTable', methodParameterTypes = '']]",SUCCESSFUL,8fec58b7195acefa277fd293fbf49ea979706826,https://github.com/apache/flink/blob/release-1.18.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/LookupJoinITCase.scala
1.18,runtime,org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase,testJoinTemporalTable,"testJoinTemporalTable[LegacyTableSource=false, cacheType=PARTIAL]",passed,accelerated,accelerated,join,"join, scalar-expression","1 execution plan(s) admitted native substitution (join, scalar-expression); upstream assertions passed.",163cf716-e33f-48bf-bdbb-04f9df99594a,"[engine:junit-vintage]/[runner:org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase]/[test:%5BLegacyTableSource=false, cacheType=PARTIAL%5D]/[test:testJoinTemporalTable%5BLegacyTableSource=false, cacheType=PARTIAL%5D(org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase)]",TEST-org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase.xml,126,1,0,"Calc, LookupJoin","Optional[MethodSource [className = 'org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase', methodName = 'testJoinTemporalTable', methodParameterTypes = '']]",SUCCESSFUL,8fec58b7195acefa277fd293fbf49ea979706826,https://github.com/apache/flink/blob/release-1.18.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/LookupJoinITCase.scala
1.18,runtime,org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase,testJoinTemporalTable,"testJoinTemporalTable[LegacyTableSource=true, cacheType=NONE]",passed,should be accelerated,should be accelerated,join,"join, scalar-expression",lookup join: temporal table is not a (non-legacy) table source,44b1eef5-01e2-4544-b455-2cfbdf5d1b04,"[engine:junit-vintage]/[runner:org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase]/[test:%5BLegacyTableSource=true, cacheType=NONE%5D]/[test:testJoinTemporalTable%5BLegacyTableSource=true, cacheType=NONE%5D(org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase)]",TEST-org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase.xml,124,0,1,,"Optional[MethodSource [className = 'org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase', methodName = 'testJoinTemporalTable', methodParameterTypes = '']]",SUCCESSFUL,8fec58b7195acefa277fd293fbf49ea979706826,https://github.com/apache/flink/blob/release-1.18.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/LookupJoinITCase.scala
1.18,runtime,org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase,testJoinTemporalTableOnConstantKey,"testJoinTemporalTableOnConstantKey[LegacyTableSource=false, cacheType=FULL]",passed,accelerated,accelerated,join,join,1 execution plan(s) admitted native substitution (join); upstream assertions passed.,ca2deb3b-68a8-4c3f-ae18-1bb20315e936,"[engine:junit-vintage]/[runner:org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase]/[test:%5BLegacyTableSource=false, cacheType=FULL%5D]/[test:testJoinTemporalTableOnConstantKey%5BLegacyTableSource=false, cacheType=FULL%5D(org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase)]",TEST-org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase.xml,43,1,0,LookupJoin,"Optional[MethodSource [className = 'org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase', methodName = 'testJoinTemporalTableOnConstantKey', methodParameterTypes = '']]",SUCCESSFUL,8fec58b7195acefa277fd293fbf49ea979706826,https://github.com/apache/flink/blob/release-1.18.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/LookupJoinITCase.scala
1.18,runtime,org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase,testJoinTemporalTableOnConstantKey,"testJoinTemporalTableOnConstantKey[LegacyTableSource=false, cacheType=NONE]",passed,accelerated,accelerated,join,join,1 execution plan(s) admitted native substitution (join); upstream assertions passed.,ab3d66b0-e77c-4890-8489-ba9de41bce67,"[engine:junit-vintage]/[runner:org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase]/[test:%5BLegacyTableSource=false, cacheType=NONE%5D]/[test:testJoinTemporalTableOnConstantKey%5BLegacyTableSource=false, cacheType=NONE%5D(org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase)]",TEST-org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase.xml,41,1,0,LookupJoin,"Optional[MethodSource [className = 'org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase', methodName = 'testJoinTemporalTableOnConstantKey', methodParameterTypes = '']]",SUCCESSFUL,8fec58b7195acefa277fd293fbf49ea979706826,https://github.com/apache/flink/blob/release-1.18.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/LookupJoinITCase.scala
1.18,runtime,org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase,testJoinTemporalTableOnConstantKey,"testJoinTemporalTableOnConstantKey[LegacyTableSource=false, cacheType=PARTIAL]",passed,accelerated,accelerated,join,join,1 execution plan(s) admitted native substitution (join); upstream assertions passed.,00b19863-ff2a-4e68-ae38-ee41b1cd0341,"[engine:junit-vintage]/[runner:org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase]/[test:%5BLegacyTableSource=false, cacheType=PARTIAL%5D]/[test:testJoinTemporalTableOnConstantKey%5BLegacyTableSource=false, cacheType=PARTIAL%5D(org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase)]",TEST-org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase.xml,42,1,0,LookupJoin,"Optional[MethodSource [className = 'org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase', methodName = 'testJoinTemporalTableOnConstantKey', methodParameterTypes = '']]",SUCCESSFUL,8fec58b7195acefa277fd293fbf49ea979706826,https://github.com/apache/flink/blob/release-1.18.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/LookupJoinITCase.scala
1.18,runtime,org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase,testJoinTemporalTableOnConstantKey,"testJoinTemporalTableOnConstantKey[LegacyTableSource=true, cacheType=NONE]",passed,should be accelerated,should be accelerated,join,join,lookup join: temporal table is not a (non-legacy) table source,f99d4816-fbca-4265-908a-70ce5edfe2b8,"[engine:junit-vintage]/[runner:org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase]/[test:%5BLegacyTableSource=true, cacheType=NONE%5D]/[test:testJoinTemporalTableOnConstantKey%5BLegacyTableSource=true, cacheType=NONE%5D(org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase)]",TEST-org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase.xml,40,0,1,,"Optional[MethodSource [className = 'org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase', methodName = 'testJoinTemporalTableOnConstantKey', methodParameterTypes = '']]",SUCCESSFUL,8fec58b7195acefa277fd293fbf49ea979706826,https://github.com/apache/flink/blob/release-1.18.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/LookupJoinITCase.scala
1.18,runtime,org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase,testJoinTemporalTableOnMultiConstantKey,"testJoinTemporalTableOnMultiConstantKey[LegacyTableSource=false, cacheType=FULL]",passed,accelerated,accelerated,join,"join, scalar-expression","1 execution plan(s) admitted native substitution (join, scalar-expression); upstream assertions passed.",b90bf0bc-2170-4433-990b-f79c69d5d4ed,"[engine:junit-vintage]/[runner:org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase]/[test:%5BLegacyTableSource=false, cacheType=FULL%5D]/[test:testJoinTemporalTableOnMultiConstantKey%5BLegacyTableSource=false, cacheType=FULL%5D(org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase)]",TEST-org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase.xml,83,1,0,"Calc, LookupJoin","Optional[MethodSource [className = 'org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase', methodName = 'testJoinTemporalTableOnMultiConstantKey', methodParameterTypes = '']]",SUCCESSFUL,8fec58b7195acefa277fd293fbf49ea979706826,https://github.com/apache/flink/blob/release-1.18.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/LookupJoinITCase.scala
1.18,runtime,org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase,testJoinTemporalTableOnMultiConstantKey,"testJoinTemporalTableOnMultiConstantKey[LegacyTableSource=false, cacheType=NONE]",passed,accelerated,accelerated,join,"join, scalar-expression","1 execution plan(s) admitted native substitution (join, scalar-expression); upstream assertions passed.",75d6dfed-08ba-47b5-bc75-615bbf04e76a,"[engine:junit-vintage]/[runner:org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase]/[test:%5BLegacyTableSource=false, cacheType=NONE%5D]/[test:testJoinTemporalTableOnMultiConstantKey%5BLegacyTableSource=false, cacheType=NONE%5D(org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase)]",TEST-org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase.xml,81,1,0,"Calc, LookupJoin","Optional[MethodSource [className = 'org.apache.flink.table.planner.runtime.stream.sql.LookupJoinITCase', methodName = 'testJoinTemporalTableOnMultiConstantKey', methodParameterTypes = '']]",SUCCESSFUL,8fec58b7195acefa277fd293fbf49ea979706826,https://github.com/apache/flink/blob/release-1.18.1/flink-table/flink-table-planner/src/test/scala/org/apache/flink/table/planner/runtime/stream/sql/LookupJoinITCase.scala
